1.25
10.222
6
4.3333
5.5833
8.8182
7
4.1818
6.9167
7.4667
8.4
16.2
4
9.2
7.3333
6.9
9.2
6.3333
9.3636
10.083
15.778
7.9333
16.6
13.2
4.7778
20
7.625
6.1875
8.1667
8.7778
8.8
3.1
11.875
8.1667
5
12.091
5.5625
6.125
9.1
9.7857
7.6667
6.5455
12.429
8.4545
12.2
11.8
14.833
11
3.7778
15.167
6.0909
12.286
4.8
7.9286
10.071
20
24.429
7.1875
