451.9
158.04
36.21
126.82
74.191
112.98
56.327
52.626
61.316
99.457
51.499
34.44
NaN
44.74
51.821
43.452
48.924
51.66
48.28
33.796
49.085
44.74
42.648
23.979
22.37
50.372
19.634
15.289
30.417
49.407
22.853
13.036
35.567
22.37
18.668
38.302
16.254
19.473
22.37
28.324
20.761
48.28
14.484
23.335
14.967
18.829
26.232
16.415
26.715
22.692
15.128
14.806
14.484
16.254
23.014
20.761
20.761
11.265
