313.64
81.382
287.12
132.28
75.59
61.57
174.96
462.69
81.686
50.597
35.357
16.459
NaN
60.96
99.06
81.991
59.741
74.676
71.323
57.912
65.227
48.768
72.542
53.035
176.17
50.292
79.248
77.419
206.65
86.868
74.066
174.04
64.313
80.162
175.87
23.47
126.49
60.655
84.43
52.121
102.11
42.977
129.84
96.926
36.576
38.405
86.563
54.864
147.52
81.991
108.81
6.4008
34.138
96.926
69.494
41.148
51.816
170.99
