130
22
130
59
13
22
94
79
37
7
41
10
81
40
35
17
7
53
6
70
10
14
11
29
98
7
26
21
50
17
18
33
11
18
110
3
56
17
22
10
44
5
32
17
3
30
17
7
67
52
49
2
16
28
16
7
19
38
