305.42
121.37
101.91
64.414
34.532
42.265
22.666
25.503
21.428
22.322
18.939
18.964
NaN
18.361
17.883
16.268
15.941
15.605
14.937
14.646
13.059
12.675
11.906
10.396
9.9957
9.7448
9.2147
10.243
8.8788
8.1301
7.9844
7.1856
7.4624
6.9485
6.3495
6.22
6.2403
5.7546
5.7344
5.7263
5.6818
5.3742
5.3904
4.488
4.9898
4.9493
4.9169
4.751
4.6296
4.6296
4.5689
4.0347
3.8769
3.6745
3.4762
3.4358
3.3508
3.2213
